product_id,product_name,category,cost_price,selling_price,discount,stock,monthly_sales,demand_level,rating,supplier_lead_time
P1112,iPhone 15 (P1112),Electronics,94179.0,118783.0,2.0,49,247,HIGH,3.9,15
P1113,Webcam 4K (P1113),Accessories,3679.0,5185.0,18.0,86,52,MEDIUM,4.6,6
P1114,Mini PC i5 (P1114),IT Hardware,24223.0,30408.0,12.0,30,76,MEDIUM,3.6,15
P1115,Motion Sensor (P1115),Security,2161.0,3232.0,10.0,9,48,LOW,3.7,10
P1116,Workstation Dell (P1116),IT Hardware,96754.0,138013.0,18.0,97,62,MEDIUM,4.8,9
P1117,Action Camera GoPro (P1117),Electronics,26578.0,36022.0,2.0,150,71,MEDIUM,3.7,20
P1118,Digital Camera DSLR (P1118),Electronics,49561.0,63812.0,10.0,67,61,MEDIUM,4.7,8
P1119,Noise Cancelling Earbuds (P1119),Audio,7011.0,9546.0,15.0,77,165,HIGH,3.9,9
P1120,Monitor 32 Inch 4K (P1120),Electronics,33119.0,43170.0,20.0,38,48,LOW,4.6,7
P1121,Pen Drive 128GB (P1121),Storage,1385.0,1972.0,8.0,92,43,MEDIUM,4.4,8
P1122,Smart Watch GPS (P1122),Wearables,12466.0,15604.0,18.0,190,75,MEDIUM,4.5,9
P1123,Gaming Controller PC (P1123),Gaming,3110.0,4451.0,15.0,100,93,MEDIUM,4.0,2
P1124,IP Camera Outdoor (P1124),Security,5606.0,8345.0,5.0,175,98,MEDIUM,5.0,10
P1125,Gaming Headset 7.1 (P1125),Audio,5715.0,7799.0,8.0,163,59,MEDIUM,5.0,10
P1126,SSD NVMe 2TB (P1126),Storage,14921.0,17964.0,12.0,18,7,LOW,3.9,3
P1127,Gaming Console PS5 (P1127),Electronics,45976.0,61572.0,2.0,27,13,LOW,4.8,19
P1128,Controller Wireless (P1128),Gaming,3965.0,4805.0,12.0,32,17,LOW,4.4,3
P1129,Wired Earphones (P1129),Audio,416.0,634.0,10.0,69,198,HIGH,4.1,3
P1130,Soundbar 2.1 (P1130),Audio,11582.0,14409.0,18.0,178,81,MEDIUM,3.7,5
P1131,True Wireless Earbuds (P1131),Audio,3541.0,4440.0,12.0,34,41,LOW,4.3,8
P1132,Printer Laser Color (P1132),Office,19386.0,26045.0,15.0,121,127,MEDIUM,4.2,11
P1133,Network Attached Storage (P1133),IT Hardware,44345.0,59896.0,2.0,26,207,HIGH,4.6,16
P1134,Wired Earphones (P1134),Audio,690.0,909.0,12.0,13,30,LOW,4.1,2
P1135,Serial Console Server (P1135),IT Hardware,22602.0,27125.0,2.0,11,46,LOW,4.0,8
P1136,Condenser Mic Studio (P1136),Audio,10889.0,14184.0,2.0,37,42,LOW,4.6,2
P1137,5G Router (P1137),Networking,8721.0,12680.0,20.0,14,48,LOW,4.0,6
P1138,Gaming Console PS5 (P1138),Electronics,50108.0,62848.0,5.0,12,43,LOW,4.3,10
P1139,WiFi Router AX3000 (P1139),Networking,4779.0,7112.0,20.0,106,55,MEDIUM,4.1,4
P1140,5G Router (P1140),Networking,9301.0,13084.0,20.0,70,131,HIGH,3.7,2
P1141,SSD SATA 1TB (P1141),Storage,8201.0,11672.0,8.0,169,129,MEDIUM,3.8,9
P1142,Soundbar 2.1 (P1142),Audio,12005.0,18426.0,20.0,130,75,MEDIUM,4.1,3
P1143,Network Attached Storage (P1143),IT Hardware,41829.0,51651.0,12.0,129,112,MEDIUM,3.5,11
P1144,Action Camera GoPro (P1144),Electronics,27778.0,42111.0,15.0,73,219,HIGH,3.9,9
P1145,Health Monitor Watch (P1145),Wearables,10279.0,14043.0,15.0,64,234,HIGH,4.3,4
P1146,Pen Drive 64GB (P1146),Storage,728.0,1011.0,20.0,65,140,MEDIUM,3.9,6
P1147,Printer Laser Color (P1147),Office,27162.0,38535.0,18.0,79,146,HIGH,4.7,13
P1148,True Wireless Earbuds (P1148),Audio,4244.0,5933.0,15.0,133,146,MEDIUM,3.6,2
P1149,SSD NVMe 1TB (P1149),Storage,7386.0,9006.0,20.0,90,69,MEDIUM,3.7,4
P1150,UPS 2000VA (P1150),Office,13612.0,16374.0,12.0,33,9,LOW,4.6,14
P1151,Smartphone Samsung S23 (P1151),Electronics,60460.0,86973.0,18.0,40,45,LOW,3.8,11
P1152,KVM Switch 4 Port (P1152),IT Hardware,7715.0,9747.0,8.0,79,107,MEDIUM,3.6,7
P1153,Laptop Stand Adjustable (P1153),Accessories,1253.0,1544.0,2.0,175,92,MEDIUM,4.3,3
P1154,Fitness Tracker Band (P1154),Wearables,2660.0,4081.0,20.0,35,18,LOW,4.3,7
P1155,IP Camera Outdoor (P1155),Security,6060.0,8948.0,20.0,48,88,MEDIUM,4.4,7
P1156,Racing Wheel (P1156),Gaming,8706.0,11880.0,2.0,35,82,MEDIUM,3.8,6
P1157,Studio Monitor Speaker (P1157),Audio,17626.0,21242.0,8.0,45,119,HIGH,4.8,10
P1158,Studio Monitor Speaker (P1158),Audio,16949.0,23423.0,5.0,197,73,MEDIUM,3.5,7
P1159,Shredder Office (P1159),Office,4102.0,6188.0,2.0,26,40,LOW,4.9,15
P1160,iPhone 15 (P1160),Electronics,84871.0,125447.0,2.0,136,49,MEDIUM,4.4,16
P1161,Keyboard Wrist Rest (P1161),Accessories,835.0,1025.0,2.0,37,36,LOW,3.8,7
P1162,Projector HD (P1162),Office,25944.0,38772.0,10.0,6,8,LOW,4.7,8
P1163,Arcade Stick (P1163),Gaming,7941.0,11374.0,2.0,129,46,MEDIUM,4.6,4
P1164,Binding Machine (P1164),Office,4310.0,5306.0,20.0,28,44,LOW,4.0,10
P1165,Printer Laser Mono (P1165),Office,9572.0,11621.0,2.0,7,39,LOW,5.0,5
P1166,WiFi Router AC1200 (P1166),Networking,1600.0,1963.0,8.0,27,25,LOW,4.4,5
P1167,True Wireless Earbuds (P1167),Audio,4015.0,5449.0,5.0,94,49,MEDIUM,4.9,5
P1168,Edge AI Device (P1168),IT Hardware,64851.0,85089.0,10.0,123,78,MEDIUM,4.7,11
P1169,5G Router (P1169),Networking,12465.0,16179.0,5.0,36,31,LOW,3.9,5
P1170,Memory Card 256GB (P1170),Storage,1277.0,1857.0,10.0,7,14,LOW,5.0,9
P1171,Server Tower (P1171),IT Hardware,75852.0,112977.0,12.0,24,29,LOW,4.7,8
P1172,Tablet iPad Air (P1172),Electronics,69528.0,91920.0,2.0,71,198,HIGH,3.6,10
P1173,Printer All-in-One (P1173),Office,16619.0,22885.0,12.0,6,27,LOW,4.9,10
P1174,Condenser Mic Studio (P1174),Audio,9299.0,11067.0,18.0,28,114,HIGH,4.3,6
P1175,Gaming LED Strip (P1175),Gaming,1751.0,2532.0,12.0,34,29,LOW,4.6,5
P1176,External HDD 2TB (P1176),Storage,5258.0,7532.0,12.0,39,20,LOW,3.9,8
P1177,Action Camera GoPro (P1177),Electronics,25566.0,32710.0,12.0,30,103,HIGH,4.0,17
P1178,Smart Ring Health (P1178),Wearables,18781.0,25246.0,2.0,39,99,MEDIUM,4.9,9
P1179,Joystick Flight (P1179),Gaming,6839.0,9537.0,5.0,40,44,LOW,4.0,3
P1180,Workstation Dell (P1180),IT Hardware,73514.0,108146.0,12.0,44,132,HIGH,4.4,9
P1181,CCTV Camera IP (P1181),Security,3035.0,4316.0,8.0,142,150,MEDIUM,4.4,5
P1182,Joystick Flight (P1182),Gaming,5274.0,7618.0,12.0,60,104,HIGH,4.3,2
P1183,Biometric Fingerprint (P1183),Security,4549.0,5498.0,20.0,20,9,LOW,3.8,14
P1184,AR Glasses (P1184),Wearables,46642.0,62397.0,12.0,28,25,LOW,4.0,8
P1185,Smart Glasses (P1185),Wearables,34252.0,44144.0,2.0,23,7,LOW,4.9,2
P1186,Type-C Cable Braided,Accessories,324.0,420.0,15.0,19,196,HIGH,4.5,4
P1187,Label Printer (P1187),Office,4251.0,5138.0,10.0,191,113,MEDIUM,4.3,11
P1188,Gaming Desk L-Shape (P1188),Gaming,20476.0,28160.0,2.0,164,124,MEDIUM,4.3,7
P1189,Wired Earphones (P1189),Audio,818.0,1054.0,10.0,122,142,MEDIUM,3.8,7
P1190,Monitor Arm Single (P1190),Accessories,3835.0,5884.0,18.0,173,85,MEDIUM,4.3,7
P1191,PDU Smart (P1191),IT Hardware,9382.0,13800.0,10.0,62,145,MEDIUM,4.9,10
P1192,Label Printer (P1192),Office,5871.0,7228.0,12.0,55,187,HIGH,3.7,11
P1193,Projector 4K (P1193),Office,81548.0,113607.0,10.0,16,216,HIGH,3.8,11
P1194,USB Microphone (P1194),Audio,5634.0,7628.0,5.0,32,7,LOW,3.5,4
P1195,USB-C Hub 7-in-1 (P1195),Accessories,2375.0,3268.0,18.0,31,190,HIGH,4.1,10
P1196,Network Switch 16 Port (P1196),Networking,8595.0,12996.0,15.0,57,118,MEDIUM,5.0,2
P1197,Cable Management Kit (P1197),Accessories,680.0,1032.0,20.0,104,95,MEDIUM,4.6,4
P1198,Portable SSD 1TB (P1198),Storage,11947.0,18148.0,5.0,28,5,LOW,4.5,9
P1199,UPS 1000VA (P1199),Office,7035.0,9625.0,12.0,44,124,HIGH,3.9,10
P1200,Digital Camera DSLR (P1200),Electronics,46801.0,64320.0,18.0,25,29,LOW,4.6,9
P1201,Smartphone OnePlus 11 (P1201),Electronics,48889.0,62722.0,15.0,15,23,LOW,3.7,11
P1202,KVM Switch 4 Port (P1202),IT Hardware,5895.0,7325.0,12.0,44,127,HIGH,4.5,9
P1203,Laptop Stand Adjustable (P1203),Accessories,2083.0,2850.0,8.0,39,7,LOW,4.3,5
P1204,Gaming Console PS5 (P1204),Electronics,52823.0,62835.0,10.0,32,41,LOW,4.6,15
P1205,Memory Card 128GB (P1205),Storage,836.0,1020.0,5.0,156,95,MEDIUM,3.9,4
P1206,Noise Cancelling Earbuds (P1206),Audio,8509.0,13090.0,5.0,49,68,MEDIUM,4.0,10
P1207,Smart Ring Health (P1207),Wearables,15628.0,22694.0,5.0,39,80,MEDIUM,4.2,10
P1208,Smart Watch GPS (P1208),Wearables,13049.0,18590.0,2.0,46,102,HIGH,3.7,8
P1209,Network Switch 8 Port (P1209),Networking,3031.0,3746.0,8.0,63,76,MEDIUM,3.8,3
P1210,Joystick Flight (P1210),Gaming,5014.0,6041.0,10.0,137,44,MEDIUM,4.5,8
P1211,Biometric Fingerprint (P1211),Security,5413.0,7357.0,8.0,52,159,HIGH,4.5,12
P1212,Document Camera (P1212),Office,10143.0,13774.0,5.0,31,23,LOW,5.0,10
P1213,WiFi Extender (P1213),Networking,1351.0,1826.0,15.0,131,84,MEDIUM,4.6,9
P1214,PDU Smart (P1214),IT Hardware,10472.0,13267.0,12.0,31,18,LOW,3.6,19
P1215,Smart Ring Health (P1215),Wearables,17400.0,23179.0,20.0,43,73,MEDIUM,3.9,5
P1216,Smart Watch Android (P1216),Wearables,6388.0,8506.0,8.0,190,139,MEDIUM,3.7,7
P1217,NAS Storage 4TB (P1217),Storage,23398.0,35836.0,2.0,57,123,HIGH,4.9,10
P1218,Gaming Mouse RGB (P1218),Accessories,2682.0,3524.0,10.0,65,237,HIGH,4.8,5
P1219,True Wireless Earbuds (P1219),Audio,4777.0,6223.0,10.0,33,71,MEDIUM,3.6,2
P1220,Gaming Desk L-Shape (P1220),Gaming,17015.0,25060.0,2.0,6,24,LOW,3.8,5
P1221,Tablet iPad Air (P1221),Electronics,67749.0,100323.0,18.0,99,56,MEDIUM,4.8,8
P1222,Screen Cleaner Kit (P1222),Accessories,331.0,484.0,18.0,14,39,LOW,3.6,8
P1223,Firewall Router (P1223),Networking,18874.0,27752.0,18.0,107,42,MEDIUM,3.9,5
P1224,Webcam 4K (P1224),Accessories,5908.0,8231.0,18.0,19,10,LOW,5.0,10
P1225,Portable Speaker Waterproof (P1225),Audio,2626.0,3782.0,10.0,130,103,MEDIUM,4.9,10
P1226,Laptop Bag 15 Inch (P1226),Accessories,1024.0,1578.0,18.0,62,214,HIGH,4.2,3
P1227,Home Theatre 5.1 (P1227),Audio,20013.0,28280.0,5.0,18,15,LOW,4.8,9
P1228,Biometric Fingerprint (P1228),Security,3752.0,4987.0,20.0,175,147,MEDIUM,4.6,5
P1229,Mini PC i7 (P1229),IT Hardware,43237.0,62866.0,8.0,31,49,LOW,4.8,11
P1230,5G Router (P1230),Networking,11973.0,16545.0,15.0,56,160,HIGH,4.2,9
P1231,Controller Wireless (P1231),Gaming,6076.0,9402.0,5.0,24,208,HIGH,4.1,2
P1232,Memory Card 256GB (P1232),Storage,1898.0,2356.0,20.0,19,129,HIGH,4.8,9
P1233,Portable SSD 500GB (P1233),Storage,7409.0,10078.0,18.0,60,77,MEDIUM,4.2,6
P1234,USB Microphone (P1234),Audio,4467.0,6741.0,8.0,18,38,LOW,4.7,7
P1235,Arcade Stick (P1235),Gaming,5505.0,7439.0,15.0,36,134,HIGH,4.3,9
P1236,Monitor 27 Inch (P1236),Electronics,17330.0,21413.0,5.0,54,101,HIGH,4.6,10
P1237,Keyboard Wrist Rest (P1237),Accessories,821.0,998.0,20.0,119,48,MEDIUM,4.5,5
P1238,Smart Watch Android (P1238),Wearables,9175.0,11759.0,18.0,124,79,MEDIUM,4.4,8
P1239,USB Microphone (P1239),Audio,5123.0,7295.0,5.0,85,53,MEDIUM,3.9,6
P1240,CCTV Camera PTZ (P1240),Security,8760.0,12030.0,18.0,181,138,MEDIUM,4.4,14
P1241,Mini PC i5 (P1241),IT Hardware,24185.0,35548.0,10.0,14,44,LOW,3.7,14
P1242,Monitor 27 Inch (P1242),Electronics,14622.0,22501.0,8.0,138,96,MEDIUM,4.5,12
P1243,USB Microphone (P1243),Audio,5780.0,7335.0,18.0,151,89,MEDIUM,4.0,10
P1244,Health Monitor Watch (P1244),Wearables,6391.0,8973.0,10.0,33,171,HIGH,4.8,10
P1245,KVM Switch 4 Port (P1245),IT Hardware,7780.0,9902.0,5.0,196,95,MEDIUM,4.0,7
P1246,Smart Glasses (P1246),Wearables,32020.0,41883.0,18.0,17,40,LOW,4.1,4
P1247,Smartphone OnePlus 11 (P1247),Electronics,49073.0,67457.0,2.0,54,82,MEDIUM,4.9,21
P1248,USB Microphone (P1248),Audio,6265.0,8799.0,2.0,152,122,MEDIUM,4.1,6
P1249,DJ Headphones (P1249),Audio,5229.0,7277.0,2.0,73,220,HIGH,4.2,9
P1250,Gaming Desk L-Shape (P1250),Gaming,12382.0,14743.0,8.0,63,62,MEDIUM,3.6,3
P1251,Desktop PC i7 (P1251),Electronics,69662.0,83808.0,5.0,39,171,HIGH,4.5,18
P1252,Monitor 27 Inch (P1252),Electronics,20698.0,30920.0,15.0,61,143,HIGH,4.3,17
P1253,UPS 2000VA (P1253),Office,13189.0,18831.0,5.0,14,37,LOW,4.6,6
P1254,Memory Card 128GB (P1254),Storage,636.0,894.0,18.0,24,5,LOW,3.9,7
P1255,Mouse Pad XL (P1255),Accessories,633.0,943.0,5.0,52,99,MEDIUM,3.7,3
P1256,Portable SSD 1TB (P1256),Storage,8889.0,11533.0,2.0,42,102,HIGH,4.5,9
P1257,Monitor Arm Single (P1257),Accessories,3423.0,4901.0,10.0,63,134,MEDIUM,4.0,8
P1258,True Wireless Earbuds (P1258),Audio,3197.0,4441.0,18.0,22,17,LOW,4.8,4
P1259,Soundbar 2.1 (P1259),Audio,12185.0,15571.0,20.0,119,86,MEDIUM,4.7,10
P1260,GPU Compute Card (P1260),IT Hardware,87672.0,108983.0,18.0,18,41,LOW,5.0,13
P1261,Smart Ring Health (P1261),Wearables,13660.0,19655.0,12.0,21,18,LOW,3.8,6
P1262,Gaming Laptop ASUS (P1262),Electronics,82926.0,117217.0,20.0,25,42,LOW,4.1,13
P1263,CCTV Camera IP (P1263),Security,3241.0,3950.0,15.0,35,102,HIGH,4.1,10
P1264,Apple Watch Series 8 (P1264),Wearables,36871.0,48392.0,8.0,35,63,MEDIUM,4.2,9
P1265,Dash Camera 4K (P1265),Security,4945.0,7172.0,20.0,62,164,HIGH,4.4,12
P1266,Shredder Office (P1266),Office,3620.0,5516.0,10.0,28,229,HIGH,4.1,9
P1267,Video Doorbell (P1267),Security,6076.0,7538.0,8.0,40,234,HIGH,4.9,14
P1268,SSD SATA 1TB (P1268),Storage,7689.0,11316.0,2.0,33,179,HIGH,4.7,9
P1269,Printer All-in-One (P1269),Office,15224.0,21674.0,10.0,54,177,HIGH,3.6,8
P1270,WiFi Extender (P1270),Networking,1317.0,1673.0,15.0,27,15,LOW,3.6,10
P1271,Binding Machine (P1271),Office,3752.0,5083.0,18.0,27,162,HIGH,4.1,10
P1272,Pen Drive 128GB (P1272),Storage,1319.0,1995.0,18.0,48,108,MEDIUM,4.0,2
P1273,Firewall Router (P1273),Networking,13425.0,17010.0,15.0,30,145,MEDIUM,4.4,8
P1274,Monitor Arm Single (P1274),Accessories,2914.0,3641.0,10.0,116,51,MEDIUM,4.1,4
P1275,Printer All-in-One (P1275),Office,13995.0,18517.0,20.0,16,31,LOW,3.7,15
P1276,Gaming Desk L-Shape (P1276),Gaming,16649.0,20155.0,5.0,33,91,MEDIUM,3.7,4
P1277,IP Camera Outdoor (P1277),Security,4652.0,6272.0,20.0,132,125,MEDIUM,4.1,5
P1278,Studio Monitor Speaker (P1278),Audio,14069.0,19902.0,20.0,151,139,MEDIUM,4.6,10
P1279,Apple Watch Series 8 (P1279),Wearables,42855.0,66120.0,18.0,34,120,HIGH,3.5,6
P1280,5G Router (P1280),Networking,12064.0,17483.0,20.0,102,99,MEDIUM,3.6,9
P1281,Raspberry Pi 4 (P1281),IT Hardware,3625.0,5081.0,15.0,23,26,LOW,4.7,7
P1282,Racing Wheel (P1282),Gaming,9251.0,12138.0,2.0,192,78,MEDIUM,3.6,3
P1283,Smart Watch Android (P1283),Wearables,7391.0,9805.0,8.0,13,11,LOW,4.6,9
P1284,Shredder Office (P1284),Office,4536.0,6121.0,10.0,73,234,HIGH,3.6,10
P1285,Smart Watch Android (P1285),Wearables,5660.0,8725.0,5.0,50,132,MEDIUM,4.0,6
P1286,UPS 2000VA (P1286),Office,9112.0,13956.0,12.0,50,135,MEDIUM,4.8,11
P1287,Laptop Stand Adjustable (P1287),Accessories,2113.0,3271.0,10.0,125,46,MEDIUM,4.4,5
P1288,Shredder Office (P1288),Office,5741.0,8428.0,12.0,184,45,MEDIUM,4.1,7
P1289,Soundbar 2.1 (P1289),Audio,8030.0,10091.0,18.0,98,75,MEDIUM,4.2,7
P1290,Monitor Arm Single (P1290),Accessories,3174.0,4578.0,10.0,34,23,LOW,4.4,7
P1291,Stream Deck (P1291),Gaming,15329.0,21251.0,15.0,143,84,MEDIUM,3.7,9
P1292,5G Router (P1292),Networking,11489.0,16418.0,12.0,176,124,MEDIUM,5.0,9
P1293,Gaming Capture Card (P1293),Gaming,8499.0,12381.0,15.0,110,136,MEDIUM,4.2,9
P1294,Chromebook HP (P1294),Electronics,28249.0,35077.0,15.0,35,93,MEDIUM,4.6,11
P1295,Gaming LED Strip (P1295),Gaming,2487.0,3280.0,8.0,61,148,MEDIUM,3.6,5
P1296,WiFi Router AX3000 (P1296),Networking,5041.0,6282.0,8.0,67,202,HIGH,4.0,5
P1297,Document Camera (P1297),Office,9673.0,14172.0,5.0,192,127,MEDIUM,4.6,10
P1298,Controller Wireless (P1298),Gaming,5098.0,6440.0,18.0,103,99,MEDIUM,4.7,9
P1299,SSD SATA 1TB (P1299),Storage,6820.0,8056.0,15.0,27,144,HIGH,4.1,8
P1300,UPS 2000VA (P1300),Office,9944.0,11841.0,10.0,37,44,LOW,5.0,14
P1301,Video Doorbell (P1301),Security,7309.0,9504.0,10.0,35,45,LOW,4.5,10
P1302,Action Camera GoPro (P1302),Electronics,33486.0,47618.0,10.0,73,141,HIGH,4.1,20
P1303,Mesh WiFi System (P1303),Networking,10361.0,14959.0,10.0,46,77,MEDIUM,4.8,5
P1304,Motion Sensor (P1304),Security,1797.0,2575.0,20.0,74,145,HIGH,4.3,6
P1305,Security Alarm System (P1305),Security,13233.0,20065.0,10.0,31,48,MEDIUM,4.6,15
P1306,Projector 4K (P1306),Office,81879.0,122737.0,5.0,30,166,HIGH,4.6,14
P1307,Gaming Chair RGB (P1307),Gaming,11070.0,16453.0,2.0,7,30,LOW,4.0,10
P1308,Network Attached Storage (P1308),IT Hardware,41386.0,50422.0,12.0,29,248,HIGH,4.6,12
P1309,Label Printer (P1309),Office,5087.0,7721.0,20.0,26,11,LOW,4.5,6
P1310,Edge AI Device (P1310),IT Hardware,58273.0,74039.0,12.0,143,128,MEDIUM,4.0,14
P1311,Condenser Mic Studio (P1311),Audio,9652.0,11517.0,8.0,6,23,LOW,3.8,7
P1312,Security Alarm System (P1312),Security,12283.0,15888.0,8.0,151,79,MEDIUM,4.6,15
P1313,True Wireless Earbuds (P1313),Audio,4359.0,6265.0,8.0,128,149,MEDIUM,3.9,5
P1314,Smartphone OnePlus 11 (P1314),Electronics,51332.0,63390.0,2.0,38,37,LOW,4.1,16
P1315,Pen Drive 64GB (P1315),Storage,722.0,1009.0,15.0,154,88,MEDIUM,4.5,10
P1316,Workstation Dell (P1316),IT Hardware,80972.0,106928.0,5.0,82,79,MEDIUM,3.8,11
P1317,CCTV Camera PTZ (P1317),Security,11900.0,15612.0,20.0,33,121,MEDIUM,4.8,13
P1318,Network Switch 8 Port (P1318),Networking,3227.0,3847.0,5.0,23,229,HIGH,3.9,10
P1319,Gaming Desk L-Shape (P1319),Gaming,21704.0,26060.0,10.0,20,16,LOW,3.8,9
P1320,External HDD 2TB (P1320),Storage,7144.0,9132.0,12.0,9,17,LOW,4.9,4
P1321,Racing Wheel (P1321),Gaming,8426.0,10652.0,20.0,43,108,MEDIUM,4.0,3
P1322,4G LTE Router (P1322),Networking,4849.0,5871.0,10.0,18,42,LOW,4.4,6
P1323,CCTV Camera IP (P1323),Security,3838.0,5752.0,5.0,194,96,MEDIUM,3.8,15
P1324,Motion Sensor (P1324),Security,2490.0,3170.0,18.0,191,103,MEDIUM,3.8,13
P1325,Serial Console Server (P1325),IT Hardware,20838.0,29564.0,12.0,58,163,HIGH,3.9,15
P1326,Racing Wheel (P1326),Gaming,12381.0,15120.0,8.0,160,80,MEDIUM,4.2,4
P1327,External HDD 4TB (P1327),Storage,10042.0,14350.0,5.0,58,213,HIGH,4.5,10
P1328,SSD NVMe 1TB (P1328),Storage,10115.0,14791.0,10.0,111,79,MEDIUM,4.6,9
P1329,Ring Light 10 Inch (P1329),Accessories,2406.0,3026.0,8.0,131,64,MEDIUM,4.7,4
P1330,NVR 8 Channel (P1330),Security,14605.0,20025.0,20.0,136,140,MEDIUM,4.7,9
P1331,Network Switch 16 Port (P1331),Networking,10360.0,15507.0,12.0,115,79,MEDIUM,4.6,7
P1332,Mini PC i7 (P1332),IT Hardware,43506.0,57672.0,18.0,8,30,LOW,5.0,12
P1333,Memory Card 128GB (P1333),Storage,1214.0,1441.0,10.0,21,50,LOW,3.9,7
P1334,Monitor 27 Inch (P1334),Electronics,17420.0,23020.0,10.0,71,228,HIGH,4.8,8
P1335,Monitor Arm Single (P1335),Accessories,2981.0,4315.0,20.0,64,111,HIGH,4.5,9
P1336,Network Switch 16 Port (P1336),Networking,12935.0,18068.0,2.0,26,45,LOW,3.9,7
P1337,Mini PC i7 (P1337),IT Hardware,37221.0,45770.0,5.0,135,139,MEDIUM,4.7,20
P1338,NAS Storage 4TB (P1338),Storage,20989.0,26320.0,5.0,176,81,MEDIUM,4.3,6
P1339,Controller Wireless (P1339),Gaming,5952.0,8542.0,8.0,55,117,HIGH,4.9,7
P1340,Edge AI Device (P1340),IT Hardware,68884.0,85976.0,20.0,26,28,LOW,3.8,18
P1341,Soundbar 2.1 (P1341),Audio,11622.0,17725.0,8.0,32,31,LOW,4.1,9
P1342,Smart TV 43 Inch (P1342),Electronics,28844.0,44598.0,15.0,7,32,LOW,4.9,20
P1343,Health Monitor Watch (P1343),Wearables,8460.0,11782.0,5.0,53,112,MEDIUM,5.0,3
P1344,Gaming Controller PC (P1344),Gaming,4337.0,6476.0,5.0,186,99,MEDIUM,4.5,5
P1345,Power Bank 30000mAh (P1345),Accessories,3436.0,4647.0,8.0,76,49,MEDIUM,4.5,7
P1346,Serial Console Server (P1346),IT Hardware,25811.0,37519.0,18.0,52,202,HIGH,3.5,20
P1347,Printer Laser Mono (P1347),Office,8538.0,11093.0,8.0,25,19,LOW,4.3,15
P1348,Firewall Router (P1348),Networking,19403.0,29308.0,8.0,18,14,LOW,4.0,3
P1349,Smart TV 55 Inch (P1349),Electronics,58844.0,87827.0,8.0,113,48,MEDIUM,4.8,21
P1350,Network Switch 8 Port (P1350),Networking,2903.0,3601.0,12.0,27,18,LOW,3.5,9
P1351,Power Bank 10000mAh (P1351),Accessories,825.0,1238.0,10.0,142,97,MEDIUM,4.1,5
P1352,Document Camera (P1352),Office,12887.0,15649.0,8.0,162,114,MEDIUM,3.7,8
P1353,Backpack Gaming (P1353),Accessories,2759.0,3621.0,15.0,53,66,MEDIUM,4.7,7
P1354,Mini PC i7 (P1354),IT Hardware,45175.0,69100.0,2.0,30,31,LOW,4.9,8
P1355,VR Headset Meta (P1355),Wearables,41240.0,61428.0,18.0,44,176,HIGH,5.0,3
P1356,Projector HD (P1356),Office,22206.0,34125.0,15.0,16,20,LOW,4.3,7
P1357,Gaming Controller PC (P1357),Gaming,2823.0,3822.0,2.0,23,18,LOW,4.1,8
P1358,Pen Drive 128GB (P1358),Storage,838.0,1279.0,8.0,76,143,MEDIUM,4.0,3
P1359,External HDD 2TB (P1359),Storage,5843.0,7556.0,15.0,56,167,HIGH,3.5,2
P1360,Smart Watch Android (P1360),Wearables,9000.0,10734.0,8.0,63,111,HIGH,4.6,10
P1361,SSD SATA 1TB (P1361),Storage,5830.0,7632.0,10.0,12,9,LOW,5.0,9
P1362,Projector 4K (P1362),Office,66891.0,100140.0,2.0,95,100,MEDIUM,3.7,15
P1363,Gaming Capture Card (P1363),Gaming,13741.0,19613.0,5.0,176,135,MEDIUM,3.8,5
P1364,Gaming Controller PC (P1364),Gaming,4353.0,5366.0,5.0,133,131,MEDIUM,3.9,3
P1365,Network Switch 8 Port (P1365),Networking,3001.0,4352.0,12.0,181,99,MEDIUM,4.3,6
P1366,Pen Drive 64GB (P1366),Storage,611.0,870.0,2.0,128,142,MEDIUM,4.4,5
P1367,External HDD 2TB (P1367),Storage,4886.0,5827.0,10.0,5,25,LOW,4.4,9
P1368,Smart Watch GPS (P1368),Wearables,11772.0,17449.0,18.0,146,67,MEDIUM,4.4,10
P1369,Server Tower (P1369),IT Hardware,104798.0,149077.0,15.0,95,63,MEDIUM,4.0,20
P1370,Serial Console Server (P1370),IT Hardware,22563.0,27430.0,15.0,23,167,HIGH,4.7,13
P1371,Smart TV 55 Inch (P1371),Electronics,47903.0,60551.0,20.0,52,130,HIGH,3.7,12
P1372,Portable Speaker Waterproof (P1372),Audio,2960.0,4571.0,5.0,38,229,HIGH,4.1,10
P1373,Mesh WiFi System (P1373),Networking,12200.0,15397.0,2.0,38,27,LOW,4.4,4
P1374,IP Camera Outdoor (P1374),Security,5075.0,7491.0,15.0,165,128,MEDIUM,3.8,7
P1375,HDMI Cable 2m (P1375),Accessories,454.0,680.0,10.0,69,138,HIGH,4.8,6
P1376,Graphics Card RTX 4070 (P1376),Electronics,50930.0,77075.0,18.0,56,219,HIGH,3.7,11
P1377,MacBook Pro M2 (P1377),Electronics,121283.0,168053.0,12.0,9,44,LOW,3.6,13
P1378,SSD SATA 1TB (P1378),Storage,7087.0,8783.0,10.0,195,60,MEDIUM,4.1,5
P1379,Ethernet Cable Cat6 (P1379),Networking,221.0,340.0,12.0,12,30,LOW,4.6,4
P1380,4G LTE Router (P1380),Networking,4927.0,6316.0,15.0,38,12,LOW,4.0,3
